,Lat,Lon,BY,MAT,AMMaxT,AMMinT,MMT,SMT,AP,SMP,GDP,Pop,DC,InfR,Vol,HRT,AtHRT,SRT,Nitri,Denitri,InfBOD,ReInfBOD,AtInfBOD,InfCOD,ReInfCOD,AtInfCOD,F.M,InfNH4N,AtInfNH4N,InfTN,AtInfTN,InfTP,AtInfTP,IndConInf,IndPer,MLSS,DO,Ph,MIT,Con,NH4N,NO3N,SVI
AUML2C,6.214834719,91.59264895,94.11881188,56,74.42804428,71.25806452,41.33333333,95.5,21.71034483,9.795454545,42.74743875,15.59345221,1.104525048,1.218868525,5.893584197,9.95212766,21.16231786,17.0112887,100,50.5,51.45657252,66.35190381,34.74447514,57.92083099,71.91826923,100,15.58947368,26.0921659,49.08571429,44.36696005,74.046875,70.61643836,64.44366197,100,10.9,31.08711605,11.72319475,42.45901639,28.67322835,13.04505929,23.32765957,22.16981132,5.488884968
AUML3A,6.214834719,91.59264895,94.11881188,56,74.42804428,71.25806452,41.33333333,95.5,21.71034483,9.795454545,42.74743875,15.59345221,1.104525048,1.218868525,5.893584197,9.95212766,21.16231786,17.0112887,100,50.5,51.45657252,66.35190381,34.74447514,57.92083099,71.91826923,100,15.58947368,26.0921659,49.08571429,44.36696005,74.046875,70.61643836,64.44366197,100,10.9,31.08711605,11.72319475,42.45901639,28.67322835,13.04505929,23.32765957,22.16981132,5.488884968
AUML3B,6.214834719,91.59264895,94.11881188,56,74.42804428,71.25806452,41.33333333,95.5,21.71034483,9.795454545,42.74743875,15.59345221,1.104525048,1.218868525,5.893584197,9.95212766,21.16231786,17.0112887,100,50.5,51.45657252,66.35190381,34.74447514,57.92083099,71.91826923,100,15.58947368,26.0921659,49.08571429,44.36696005,74.046875,70.61643836,64.44366197,100,10.9,31.08711605,11.72319475,42.45901639,28.67322835,13.04505929,23.32765957,22.16981132,5.488884968
AUML3C,6.214834719,91.59264895,94.11881188,56,74.42804428,71.25806452,41.33333333,95.5,21.71034483,9.795454545,42.74743875,15.59345221,1.104525048,1.218868525,5.893584197,9.95212766,21.16231786,17.0112887,100,50.5,51.45657252,66.35190381,34.74447514,57.92083099,71.91826923,100,15.58947368,26.0921659,49.08571429,44.36696005,74.046875,70.61643836,64.44366197,100,10.9,31.08711605,11.72319475,42.45901639,28.67322835,13.04505929,23.32765957,22.16981132,5.488884968
AUML4A,6.214834719,91.59264895,94.11881188,56,74.42804428,71.25806452,41.33333333,95.5,21.71034483,9.795454545,42.74743875,15.59345221,1.104525048,1.218868525,5.893584197,9.95212766,21.16231786,17.0112887,100,50.5,51.45657252,66.35190381,34.74447514,57.92083099,71.91826923,100,15.58947368,26.0921659,49.08571429,44.36696005,74.046875,70.61643836,64.44366197,100,10.9,31.08711605,11.72319475,42.45901639,28.67322835,13.04505929,23.32765957,22.16981132,5.488884968
AUML4B,6.214834719,91.59264895,94.11881188,56,74.42804428,71.25806452,41.33333333,95.5,21.71034483,9.795454545,42.74743875,15.59345221,1.104525048,1.218868525,5.893584197,9.95212766,21.16231786,17.0112887,100,50.5,51.45657252,66.35190381,34.74447514,57.92083099,71.91826923,100,15.58947368,26.0921659,49.08571429,44.36696005,74.046875,70.61643836,64.44366197,100,10.9,31.08711605,11.72319475,42.45901639,28.67322835,13.04505929,23.32765957,22.16981132,5.488884968
AUML4C,6.214834719,91.59264895,94.11881188,56,74.42804428,71.25806452,41.33333333,95.5,21.71034483,9.795454545,42.74743875,15.59345221,1.104525048,1.218868525,5.893584197,9.95212766,21.16231786,17.0112887,100,50.5,51.45657252,66.35190381,34.74447514,57.92083099,71.91826923,100,15.58947368,26.0921659,49.08571429,44.36696005,74.046875,70.61643836,64.44366197,100,10.9,31.08711605,11.72319475,42.45901639,28.67322835,13.04505929,23.32765957,22.16981132,5.488884968
AUTA1A,1.689282093,92.40562521,37.26732673,45,37.89667897,66.46774194,30.33333333,1,18.34206897,9.386363636,51.24097996,2.664337266,1.245097725,1.167754331,1.25361371,2.053191489,6.065740427,9.265675645,100,100,46.20067955,99.12705411,1,12.67321729,15.59615385,17.65207373,6.210526316,35.44470046,1.424285714,41.01557211,91.234375,48.46575342,26.79577465,1,1,32.38442185,2.516411379,41.13114754,51.27952756,1.313043478,4.791489362,1,80.47247706
AUTA1B,1.689282093,92.40562521,37.26732673,45,37.89667897,66.46774194,30.33333333,1,18.34206897,9.386363636,51.24097996,2.664337266,1.245097725,1.167754331,1.25361371,2.053191489,6.065740427,9.265675645,100,100,46.20067955,99.12705411,1,12.67321729,15.59615385,17.65207373,6.210526316,35.44470046,1.424285714,41.01557211,91.234375,48.46575342,26.79577465,1,1,32.38442185,2.516411379,41.13114754,51.27952756,1.313043478,4.791489362,1,80.47247706
AUTA1C,1.689282093,92.40562521,37.26732673,45,37.89667897,66.46774194,30.33333333,1,18.34206897,9.386363636,51.24097996,2.664337266,1.245097725,1.167754331,1.25361371,2.053191489,6.065740427,9.265675645,100,100,46.20067955,99.12705411,1,12.67321729,15.59615385,17.65207373,6.210526316,35.44470046,1.424285714,41.01557211,91.234375,48.46575342,26.79577465,1,1,32.38442185,2.516411379,41.13114754,51.27952756,1.313043478,4.791489362,1,80.47247706
AUTA2A,1.689282093,92.40562521,37.26732673,45,37.89667897,66.46774194,30.33333333,1,18.34206897,9.386363636,51.24097996,2.664337266,1.245097725,1.167754331,1.25361371,2.053191489,6.065740427,9.265675645,100,100,46.20067955,99.12705411,1,12.67321729,15.59615385,17.65207373,6.210526316,35.44470046,1.919285714,41.01557211,91.234375,48.46575342,26.79577465,1,1,32.38442185,19.30525164,42.01639344,50.5,1.313043478,4.791489362,1,80.47247706
AUTA2B,1.689282093,92.40562521,37.26732673,45,37.89667897,66.46774194,30.33333333,1,18.34206897,9.386363636,51.24097996,2.664337266,1.245097725,1.167754331,1.25361371,2.053191489,6.065740427,9.265675645,100,100,46.20067955,99.12705411,1,12.67321729,15.59615385,17.65207373,6.210526316,35.44470046,1.919285714,41.01557211,91.234375,48.46575342,26.79577465,1,1,32.38442185,15.51422319,42.01639344,50.5,1.313043478,4.791489362,1,80.47247706
AUTA2C,1.689282093,92.40562521,37.26732673,45,37.89667897,66.46774194,30.33333333,1,18.34206897,9.386363636,51.24097996,2.664337266,1.245097725,1.167754331,1.25361371,2.053191489,6.065740427,9.265675645,100,100,46.20067955,99.12705411,1,12.67321729,15.59615385,17.65207373,6.210526316,35.44470046,1.919285714,41.01557211,91.234375,48.46575342,26.79577465,1,1,32.38442185,19.30525164,42.01639344,50.5,1.313043478,4.791489362,1,80.47247706
AUWA1A,11.80501927,82.95019194,91.17821782,70.66666667,70.77490775,74.4516129,26.66666667,37,28.12827586,3.863636364,76.69888641,7.701603346,3.942131647,1.251147992,1.25361371,12.05851064,21.16231786,15.35151447,100,100,21.00077511,22.86332665,17.6519337,22.79000561,15.91346154,31.79493088,6.210526316,38.52419355,50.78285714,50.6675694,100,52.53424658,80.47887324,100,56,47.95209141,8.09463895,45.70491803,32.18110236,5.233201581,57.66170213,38.66981132,57.90578687
AUWA1B,11.80501927,82.95019194,91.17821782,70.66666667,70.77490775,74.4516129,26.66666667,37,28.12827586,3.863636364,76.69888641,7.701603346,3.942131647,1.251147992,1.25361371,12.05851064,21.16231786,15.35151447,100,100,21.00077511,22.86332665,17.6519337,22.79000561,15.91346154,31.79493088,6.210526316,38.52419355,50.78285714,50.6675694,100,52.53424658,80.47887324,100,56,47.95209141,8.09463895,45.70491803,32.18110236,5.233201581,57.66170213,38.66981132,57.90578687
AUWA1C,11.80501927,82.95019194,91.17821782,70.66666667,70.77490775,74.4516129,26.66666667,37,28.12827586,3.863636364,76.69888641,7.701603346,3.942131647,1.251147992,1.25361371,12.05851064,21.16231786,15.35151447,100,100,21.00077511,22.86332665,17.6519337,22.79000561,15.91346154,31.79493088,6.210526316,38.52419355,50.78285714,50.6675694,100,52.53424658,80.47887324,100,56,47.95209141,8.09463895,45.70491803,32.18110236,5.233201581,57.66170213,38.66981132,57.90578687
AUWA2A,11.80501927,82.95019194,91.17821782,70.66666667,70.77490775,74.4516129,26.66666667,37,28.12827586,3.863636364,76.69888641,7.701603346,3.942131647,1.251147992,1.25361371,12.05851064,21.16231786,15.35151447,100,100,21.00077511,22.86332665,17.6519337,22.79000561,15.91346154,31.79493088,6.210526316,38.52419355,50.78285714,50.6675694,100,52.53424658,80.47887324,100,56,47.95209141,7.498905908,45.70491803,32.18110236,5.233201581,57.66170213,38.66981132,57.90578687
AUWA2B,11.80501927,82.95019194,91.17821782,70.66666667,70.77490775,74.4516129,26.66666667,37,28.12827586,3.863636364,76.69888641,7.701603346,3.942131647,1.251147992,1.25361371,12.05851064,21.16231786,15.35151447,100,100,21.00077511,22.86332665,17.6519337,22.79000561,15.91346154,31.79493088,6.210526316,38.52419355,50.78285714,50.6675694,100,52.53424658,80.47887324,100,56,47.95209141,7.498905908,45.70491803,32.18110236,5.233201581,57.66170213,38.66981132,57.90578687
AUWA2C,11.80501927,82.95019194,91.17821782,70.66666667,70.77490775,74.4516129,26.66666667,37,28.12827586,3.863636364,76.69888641,7.701603346,3.942131647,1.251147992,1.25361371,12.05851064,21.16231786,15.35151447,100,100,21.00077511,22.86332665,17.6519337,22.79000561,15.91346154,31.79493088,6.210526316,38.52419355,50.78285714,50.6675694,100,52.53424658,80.47887324,100,56,47.95209141,7.498905908,45.70491803,32.18110236,5.233201581,57.66170213,38.66981132,57.90578687
AUXP1AA,10.1026668,93.45014476,71.57425743,70.66666667,56.16236162,76.0483871,59.66666667,100,50.97793103,30.65909091,50.89888641,16.87355933,1.117601576,1.062416127,1.168930476,26.27659574,21.16231786,6.21169107,100,100,7.727543003,29.96593186,33.83287293,12.67321729,33.20673077,70.57373272,6.210526316,32.13709677,58.84428571,27.87813135,46.71875,13.65753425,64.44366197,100,6.5,44.38190586,9.665207877,38.03278689,64.92125984,10.82173913,10.26808511,61.70754717,70.95324629
AUXP1AB,10.1026668,93.45014476,71.57425743,70.66666667,56.16236162,76.0483871,59.66666667,100,50.97793103,30.65909091,50.89888641,16.87355933,1.117601576,1.062416127,1.168930476,26.27659574,21.16231786,6.21169107,100,100,7.727543003,29.96593186,33.83287293,12.67321729,33.20673077,70.57373272,6.210526316,32.13709677,58.84428571,27.87813135,57.4609375,13.65753425,64.44366197,100,6.5,44.38190586,10.47757112,38.03278689,64.92125984,10.82173913,10.26808511,61.70754717,70.95324629
AUXP1AC,10.1026668,93.45014476,71.57425743,70.66666667,56.16236162,76.0483871,59.66666667,100,50.97793103,30.65909091,50.89888641,16.87355933,1.117601576,1.062416127,1.168930476,26.27659574,21.16231786,6.21169107,100,100,7.727543003,29.96593186,33.83287293,12.67321729,33.20673077,70.57373272,6.210526316,32.13709677,58.84428571,27.87813135,57.4609375,13.65753425,64.44366197,100,6.5,44.38190586,12.86050328,38.03278689,64.92125984,10.82173913,10.26808511,61.70754717,70.95324629
AUXP2AA,10.08888664,93.47223927,79.41584158,70.66666667,56.16236162,76.0483871,59.66666667,100,50.97793103,30.65909091,50.89888641,16.87355933,1.588356588,1.406638873,2.685682664,26.27659574,21.16231786,22.54386945,100,100,22.02357188,46.11543086,33.83287293,32.90679394,50.97596154,70.57373272,6.210526316,37.15552995,58.84428571,39.67501693,74.046875,52.53424658,64.44366197,100,3.2,50.02778069,15.51422319,46.8852459,54.3976378,10.82173913,13.84893617,19.36792453,38.29093155
AUXP2AB,10.08888664,93.47223927,79.41584158,70.66666667,56.16236162,76.0483871,59.66666667,100,50.97793103,30.65909091,50.89888641,16.87355933,1.588356588,1.406638873,2.685682664,26.27659574,21.16231786,22.54386945,100,100,22.02357188,46.11543086,33.83287293,32.90679394,50.97596154,70.57373272,6.210526316,37.15552995,58.84428571,39.67501693,74.046875,52.53424658,64.44366197,100,3.2,50.02778069,13.34792123,46.8852459,54.3976378,10.82173913,13.84893617,19.36792453,38.29093155
AUXP2AC,10.08888664,93.47223927,79.41584158,70.66666667,56.16236162,76.0483871,59.66666667,100,50.97793103,30.65909091,50.89888641,16.87355933,1.588356588,1.406638873,2.685682664,26.27659574,21.16231786,22.54386945,100,100,22.02357188,46.11543086,33.83287293,32.90679394,50.97596154,70.57373272,6.210526316,37.15552995,58.84428571,39.67501693,74.046875,52.53424658,64.44366197,100,3.2,50.02778069,15.51422319,46.8852459,54.3976378,10.82173913,13.84893617,19.36792453,38.29093155
AUXP2BA,10.08888664,93.47223927,79.41584158,70.66666667,56.16236162,76.0483871,59.66666667,100,50.97793103,30.65909091,50.89888641,16.87355933,1.588356588,1.406638873,2.685682664,26.27659574,21.16231786,22.54386945,100,100,22.02357188,46.11543086,33.83287293,32.90679394,50.97596154,70.57373272,6.210526316,37.15552995,58.84428571,39.67501693,74.046875,52.53424658,64.44366197,100,3.2,37.57364504,8.690371991,46.8852459,54.3976378,10.82173913,13.84893617,19.36792453,38.29093155
AUXP2BB,10.08888664,93.47223927,79.41584158,70.66666667,56.16236162,76.0483871,59.66666667,100,50.97793103,30.65909091,50.89888641,16.87355933,1.588356588,1.406638873,2.685682664,26.27659574,21.16231786,22.54386945,100,100,22.02357188,46.11543086,33.83287293,32.90679394,50.97596154,70.57373272,6.210526316,37.15552995,58.84428571,39.67501693,74.046875,52.53424658,64.44366197,100,3.2,37.57364504,5.386761488,46.8852459,54.3976378,10.82173913,13.84893617,19.36792453,38.29093155
AUXP2BC,10.08888664,93.47223927,79.41584158,70.66666667,56.16236162,76.0483871,59.66666667,100,50.97793103,30.65909091,50.89888641,16.87355933,1.588356588,1.406638873,2.685682664,26.27659574,21.16231786,22.54386945,100,100,22.02357188,46.11543086,33.83287293,32.90679394,50.97596154,70.57373272,6.210526316,37.15552995,58.84428571,39.67501693,74.046875,52.53424658,64.44366197,100,3.2,37.57364504,11.72319475,46.8852459,54.3976378,10.82173913,13.84893617,19.36792453,38.29093155
AUXP3AA,10.02792537,93.45912627,53.93069307,70.66666667,56.16236162,76.0483871,59.66666667,100,50.97793103,30.65909091,50.89888641,16.87355933,1.78450451,1.878331174,11.37200255,100,39.61369027,33.60903096,100,100,9.514546613,57.54308617,33.83287293,19.01010668,45.42307692,70.57373272,6.210526316,32.59331797,58.84428571,30.96140826,62.7890625,48.01369863,64.44366197,100,3.2,44.29887829,11.72319475,40.24590164,81.68110236,7.175494071,3.738297872,50.18867925,64.07145378
AUXP3AB,10.02792537,93.45912627,53.93069307,70.66666667,56.16236162,76.0483871,59.66666667,100,50.97793103,30.65909091,50.89888641,16.87355933,1.78450451,1.878331174,11.37200255,100,39.61369027,33.60903096,100,100,9.514546613,57.54308617,33.83287293,19.01010668,45.42307692,70.57373272,6.210526316,32.59331797,58.84428571,30.96140826,62.7890625,48.01369863,64.44366197,100,3.2,44.29887829,11.72319475,40.24590164,81.68110236,7.175494071,3.738297872,50.18867925,64.07145378
AUXP3AC,10.02792537,93.45912627,53.93069307,70.66666667,56.16236162,76.0483871,59.66666667,100,50.97793103,30.65909091,50.89888641,16.87355933,1.78450451,1.878331174,11.37200255,100,39.61369027,33.60903096,100,100,9.514546613,57.54308617,33.83287293,19.01010668,45.42307692,70.57373272,6.210526316,32.59331797,58.84428571,30.96140826,62.7890625,48.01369863,64.44366197,100,3.2,44.29887829,11.72319475,40.24590164,81.68110236,7.175494071,3.738297872,50.18867925,64.07145378
AUXP3BA,10.02792537,93.45912627,53.93069307,70.66666667,56.16236162,76.0483871,59.66666667,100,50.97793103,30.65909091,50.89888641,16.87355933,1.78450451,1.878331174,11.37200255,100,39.61369027,33.60903096,100,100,9.514546613,57.54308617,33.83287293,19.01010668,45.42307692,70.57373272,6.210526316,32.59331797,58.84428571,30.96140826,62.7890625,48.01369863,64.44366197,100,3.2,43.30254744,11.72319475,40.54098361,81.68110236,7.175494071,3.738297872,50.18867925,64.07145378
AUXP3BB,10.02792537,93.45912627,53.93069307,70.66666667,56.16236162,76.0483871,59.66666667,100,50.97793103,30.65909091,50.89888641,16.87355933,1.78450451,1.878331174,11.37200255,100,39.61369027,33.60903096,100,100,9.514546613,57.54308617,33.83287293,19.01010668,45.42307692,70.57373272,6.210526316,32.59331797,58.84428571,30.96140826,62.7890625,48.01369863,64.44366197,100,3.2,43.30254744,11.72319475,40.54098361,81.68110236,7.175494071,3.738297872,50.18867925,64.07145378
AUXP3BC,10.02792537,93.45912627,53.93069307,70.66666667,56.16236162,76.0483871,59.66666667,100,50.97793103,30.65909091,50.89888641,16.87355933,1.78450451,1.878331174,11.37200255,100,39.61369027,33.60903096,100,100,9.514546613,57.54308617,33.83287293,19.01010668,45.42307692,70.57373272,6.210526316,32.59331797,58.84428571,30.96140826,62.7890625,48.01369863,64.44366197,100,3.2,43.30254744,11.72319475,40.54098361,81.68110236,7.175494071,3.738297872,50.18867925,64.07145378
AUXP4AA,9.903903873,93.3807177,91.17821782,70.66666667,56.16236162,76.0483871,59.66666667,100,50.97793103,30.65909091,50.89888641,16.87355933,1.029335011,1.015988638,1.260656672,26.27659574,21.16231786,28.07645021,100,100,15.71650032,29.96593186,33.83287293,23.7905671,33.20673077,70.57373272,2.042105263,40.34907834,58.84428571,32.63710223,46.71875,28.12328767,64.44366197,1,1,42.76286823,9.015317287,45.40983607,28.67322835,10.82173913,4.791489362,1,80.47247706
AUXP4AB,9.903903873,93.3807177,91.17821782,70.66666667,56.16236162,76.0483871,59.66666667,100,50.97793103,30.65909091,50.89888641,16.87355933,1.029335011,1.015988638,1.260656672,26.27659574,21.16231786,28.07645021,100,100,15.71650032,29.96593186,33.83287293,23.7905671,33.20673077,70.57373272,2.042105263,40.34907834,58.84428571,32.63710223,46.71875,28.12328767,64.44366197,1,1,42.76286823,9.015317287,45.40983607,28.67322835,10.82173913,4.791489362,1,80.47247706
AUXP4AC,9.903903873,93.3807177,91.17821782,70.66666667,56.16236162,76.0483871,59.66666667,100,50.97793103,30.65909091,50.89888641,16.87355933,1.029335011,1.015988638,1.260656672,26.27659574,21.16231786,28.07645021,100,100,15.71650032,29.96593186,33.83287293,23.7905671,33.20673077,70.57373272,2.042105263,40.34907834,58.84428571,32.63710223,46.71875,28.12328767,64.44366197,1,1,42.76286823,9.015317287,45.40983607,28.67322835,10.82173913,4.791489362,1,80.47247706
AUXP4BA,9.903903873,93.3807177,91.17821782,70.66666667,56.16236162,76.0483871,59.66666667,100,50.97793103,30.65909091,50.89888641,16.87355933,1.029335011,1.015988638,1.260656672,26.27659574,21.16231786,28.07645021,100,100,15.71650032,29.96593186,34.74447514,23.7905671,33.20673077,70.57373272,2.042105263,40.34907834,58.84428571,32.63710223,62.7890625,28.12328767,64.44366197,1,1,42.76286823,9.015317287,45.40983607,28.67322835,10.82173913,4.791489362,1,80.47247706
AUXP4BB,9.903903873,93.3807177,91.17821782,70.66666667,56.16236162,76.0483871,59.66666667,100,50.97793103,30.65909091,50.89888641,16.87355933,1.029335011,1.015988638,1.260656672,26.27659574,21.16231786,28.07645021,100,100,15.71650032,29.96593186,34.74447514,23.7905671,33.20673077,70.57373272,2.042105263,40.34907834,58.84428571,32.63710223,62.7890625,28.12328767,64.44366197,1,1,42.76286823,9.015317287,45.40983607,28.67322835,10.82173913,4.791489362,1,80.47247706
AUXP4BC,9.903903873,93.3807177,91.17821782,70.66666667,56.16236162,76.0483871,59.66666667,100,50.97793103,30.65909091,50.89888641,16.87355933,1.029335011,1.015988638,1.260656672,26.27659574,21.16231786,28.07645021,100,100,15.71650032,29.96593186,34.74447514,23.7905671,33.20673077,70.57373272,2.042105263,40.34907834,58.84428571,32.63710223,62.7890625,28.12328767,64.44366197,1,1,42.76286823,9.015317287,45.40983607,28.67322835,10.82173913,4.791489362,1,80.47247706
AUXP5AA,9.734526465,93.39981837,93.13861386,70.66666667,56.16236162,76.0483871,59.66666667,100,50.97793103,30.65909091,50.89888641,16.87355933,1.348620239,1.406638873,2.685682664,26.27659574,21.16231786,13.69174025,100,100,33.58653642,57.54308617,33.83287293,37.90960135,47.96153846,70.57373272,6.210526316,49.24539171,58.84428571,40.27826676,46.71875,41.23287671,64.44366197,100,3.2,26.90460216,8.554978118,46.8852459,54.3976378,10.82173913,11.74255319,15.94339623,38.02893437
